1759.464	571.546
9482.199	1618.159667
25229.67267	1172.409
32722.30267	1349.524333
36175.099	1613.277
38893.224	1874.513667
40380.737	2154.953333
42788.51067	2404.033333
44582.78233	2641.091667
45177.54967	2957.196333
45767.135	3255.414
45827.656	3559.210333
45570.06	3932.220333
45810.794	4158.125
45771.28133	4518.755667
45605.268	4855.038333
45955.819	5182.952
