4313.83	231.812
17085.5	234.18875
32896.4	243.30275
48290.7	248.66575
58529.1	274.697937
77095.5	415.148937
80027.2	600.206
77304.6	823.823563
76160	1038.145812
79201.1	1184.948188
76553.7	1430.631625
79341.9	1585.672125
77152.9	1824.481937
78722.1	1995.729187
78273.6	2201.696438
82983.1	2266.123125
