#	1Replica	2Replicas	3Rpelicas
1990	0.9831944444	0.9613888889	0.9356944444
2000	0.9834722222	0.9619444444	0.9391666667
2010	0.9834722222	0.9625	0.9423611111
2020	0.9834722222	0.9633333333	0.9445833333
2030	0.9836111111	0.9643055556	0.9477777778
2040	0.9836111111	0.9648611111	0.9497222222
2050	0.98375	0.9661111111	0.9522222222
2060	0.98375	0.9666666667	0.9538888889
2070	0.9838888889	0.9675	0.9563888889
2080	0.9840277778	0.9681944444	0.9576388889
2090	0.9840277778	0.9690277778	0.9595833333
2100	0.9840277778	0.9695833333	0.96125
2110	0.9840277778	0.9702777778	0.9627777778
2120	0.9840277778	0.9706944444	0.9645833333
2130	0.9840277778	0.9713888889	0.9659722222
2140	0.9840277778	0.9716666667	0.9679166667
2150	0.9840277778	0.9722222222	0.9694444444
2160	0.9843055556	0.9723611111	0.9709722222
2170	0.9844444444	0.9729166667	0.9718055556
2180	0.9847222222	0.9733333333	0.9722222222
2190	0.9848611111	0.9736111111	0.9726388889
2200	0.9848611111	0.9741666667	0.9734722222
2210	0.9851388889	0.9747222222	0.97375
2220	0.9851388889	0.9748611111	0.9738888889
2230	0.9854166667	0.9754166667	0.9744444444
2240	0.9856944444	0.9755555556	0.9751388889
2250	0.9856944444	0.9756944444	0.9754166667
2260	0.9861111111	0.9759722222	0.9761111111
2270	0.98625	0.97625	0.9763888889
2280	0.9863888889	0.9765277778	0.9768055556
2290	0.9863888889	0.9772222222	0.9773611111
2300	0.9863888889	0.9777777778	0.9777777778
2310	0.9868055556	0.9780555556	0.9783333333
2320	0.9872222222	0.9781944444	0.9791666667
2330	0.9873611111	0.9784722222	0.9797222222
2340	0.9873611111	0.9788888889	0.98
2350	0.9873611111	0.9791666667	0.9802777778
2360	0.9876388889	0.9794444444	0.9806944444
2370	0.9876388889	0.9795833333	0.9809722222
2380	0.9876388889	0.9797222222	0.9813888889
2390	0.9877777778	0.9798611111	0.9815277778
2400	0.9879166667	0.9801388889	0.9815277778
2410	0.9879166667	0.9802777778	0.9816666667
2420	0.9879166667	0.9804166667	0.9819444444
2430	0.9880555556	0.9806944444	0.9820833333
2440	0.9880555556	0.9809722222	0.9825
2450	0.9880555556	0.9811111111	0.9827777778
2460	0.9880555556	0.98125	0.9831944444
2470	0.9880555556	0.98125	0.9834722222
2480	0.9881944444	0.98125	0.9834722222
2490	0.9883333333	0.9813888889	0.9834722222
2500	0.9884722222	0.9813888889	0.9834722222
2510	0.9884722222	0.9813888889	0.9836111111
2520	0.9884722222	0.9813888889	0.9840277778
2530	0.9886111111	0.9815277778	0.9840277778
2540	0.9886111111	0.9816666667	0.9841666667
2550	0.98875	0.9818055556	0.9841666667
2560	0.98875	0.9819444444	0.9841666667
2570	0.98875	0.9822222222	0.9841666667
2580	0.98875	0.9822222222	0.9841666667
2590	0.98875	0.9823611111	0.9843055556
2600	0.98875	0.9825	0.9844444444
2610	0.98875	0.9825	0.9847222222
2620	0.9888888889	0.9826388889	0.985
2630	0.9888888889	0.9827777778	0.9851388889
2640	0.9888888889	0.9829166667	0.9851388889
2650	0.9888888889	0.9830555556	0.9852777778
2660	0.9888888889	0.9830555556	0.9854166667
2670	0.9888888889	0.9831944444	0.9855555556
2680	0.9891666667	0.9833333333	0.9856944444
2690	0.9891666667	0.9833333333	0.9856944444
2700	0.9891666667	0.9836111111	0.9858333333
2710	0.9891666667	0.98375	0.9858333333
2720	0.9891666667	0.98375	0.9859722222
2730	0.9893055556	0.9838888889	0.9859722222
2740	0.9894444444	0.9838888889	0.98625
2750	0.9895833333	0.9841666667	0.9863888889
2760	0.9895833333	0.9841666667	0.9863888889
2770	0.9895833333	0.9841666667	0.9863888889
2780	0.9895833333	0.9841666667	0.9863888889
2790	0.9897222222	0.9841666667	0.9865277778
2800	0.9898611111	0.9841666667	0.9865277778
2810	0.9898611111	0.9843055556	0.9866666667
2820	0.9898611111	0.9844444444	0.9866666667
2830	0.9898611111	0.9844444444	0.9868055556
2840	0.9901388889	0.9847222222	0.9868055556
2850	0.9901388889	0.9847222222	0.9868055556
2860	0.9904166667	0.9848611111	0.9869444444
2870	0.9904166667	0.9851388889	0.9869444444
2880	0.9905555556	0.9852777778	0.9869444444
2890	0.9906944444	0.9854166667	0.9869444444
2900	0.9906944444	0.9855555556	0.9869444444
2910	0.9906944444	0.9855555556	0.9869444444
2920	0.9909722222	0.9856944444	0.9869444444
2930	0.9911111111	0.9856944444	0.9869444444
2940	0.9911111111	0.9856944444	0.9870833333
2950	0.9911111111	0.9856944444	0.9870833333
2960	0.9911111111	0.9856944444	0.9870833333
2970	0.9911111111	0.9858333333	0.9870833333
2980	0.9911111111	0.9859722222	0.9870833333
2990	0.9913888889	0.9859722222	0.9873611111
3000	0.9913888889	0.98625	0.9876388889
3010	0.9915277778	0.98625	0.9876388889
3020	0.9916666667	0.9863888889	0.9876388889
3030	0.9918055556	0.9865277778	0.9877777778
3040	0.9918055556	0.9865277778	0.9879166667
3050	0.9918055556	0.9868055556	0.9880555556
3060	0.9919444444	0.9869444444	0.9880555556
3070	0.9919444444	0.9869444444	0.9883333333
3080	0.9919444444	0.9869444444	0.9883333333
3090	0.9919444444	0.9869444444	0.9883333333
3100	0.9919444444	0.9872222222	0.9884722222
3110	0.9919444444	0.9873611111	0.9884722222
3120	0.9920833333	0.9875	0.9886111111
3130	0.9922222222	0.9875	0.9886111111
3140	0.9922222222	0.9875	0.98875
3150	0.9922222222	0.9875	0.98875
3160	0.9922222222	0.9875	0.98875
3170	0.9923611111	0.9876388889	0.98875
3180	0.9923611111	0.9876388889	0.9888888889
3190	0.9923611111	0.9877777778	0.9888888889
3200	0.9923611111	0.9880555556	0.9890277778
3210	0.9925	0.9880555556	0.9891666667
3220	0.9925	0.9881944444	0.9893055556
3230	0.9925	0.9881944444	0.9893055556
3240	0.9926388889	0.9881944444	0.9893055556
3250	0.9927777778	0.9881944444	0.9893055556
3260	0.9929166667	0.9883333333	0.9894444444
3270	0.9929166667	0.9883333333	0.9894444444
3280	0.9929166667	0.9886111111	0.9894444444
3290	0.9930555556	0.98875	0.9895833333
3300	0.9930555556	0.98875	0.9895833333
3310	0.9930555556	0.98875	0.9895833333
3320	0.9931944444	0.98875	0.9895833333
3330	0.9931944444	0.98875	0.9897222222
3340	0.9933333333	0.9888888889	0.9897222222
3350	0.9933333333	0.9891666667	0.9897222222
3360	0.9933333333	0.9893055556	0.9897222222
3370	0.9933333333	0.9893055556	0.9898611111
3380	0.9933333333	0.9893055556	0.9898611111
3390	0.9933333333	0.9893055556	0.9898611111
3400	0.9933333333	0.9897222222	0.9898611111
3410	0.9936111111	0.9898611111	0.9898611111
3420	0.9936111111	0.9898611111	0.9898611111
3430	0.9936111111	0.99	0.9898611111
3440	0.9936111111	0.99	0.99
3450	0.9936111111	0.99	0.9901388889
3460	0.9936111111	0.99	0.9902777778
3470	0.9936111111	0.99	0.9902777778
3480	0.9936111111	0.99	0.9902777778
3490	0.9936111111	0.99	0.9902777778
3500	0.9936111111	0.99	0.9902777778
3510	0.9936111111	0.99	0.9902777778
3520	0.9936111111	0.99	0.9904166667
3530	0.9936111111	0.99	0.9904166667
3540	0.9936111111	0.9901388889	0.9905555556
3550	0.9936111111	0.9902777778	0.9906944444
3560	0.9938888889	0.9905555556	0.9908333333
3570	0.9938888889	0.9906944444	0.9908333333
3580	0.9938888889	0.9906944444	0.9908333333
3590	0.9938888889	0.9908333333	0.9908333333
3600	0.9938888889	0.9909722222	0.9908333333
3610	0.9938888889	0.9911111111	0.9908333333
3620	0.9938888889	0.99125	0.9911111111
3630	0.9938888889	0.99125	0.9911111111
3640	0.9938888889	0.99125	0.9911111111
3650	0.9940277778	0.9915277778	0.9911111111
3660	0.9940277778	0.9915277778	0.9911111111
3670	0.9940277778	0.9915277778	0.9911111111
3680	0.9940277778	0.9915277778	0.9911111111
3690	0.9940277778	0.9918055556	0.9911111111
3700	0.9940277778	0.9918055556	0.9911111111
3710	0.9940277778	0.9918055556	0.9911111111
3720	0.9940277778	0.9918055556	0.9911111111
3730	0.9940277778	0.9918055556	0.9911111111
3740	0.9943055556	0.9919444444	0.9911111111
3750	0.9943055556	0.9919444444	0.9911111111
3760	0.9943055556	0.9919444444	0.9911111111
3770	0.9943055556	0.9920833333	0.99125
3780	0.9943055556	0.9920833333	0.9913888889
3790	0.9944444444	0.9920833333	0.9913888889
3800	0.9944444444	0.9920833333	0.9915277778
3810	0.9944444444	0.9920833333	0.9915277778
3820	0.9944444444	0.9920833333	0.9916666667
3830	0.9944444444	0.9922222222	0.9916666667
3840	0.9944444444	0.9922222222	0.9916666667
3850	0.9944444444	0.9922222222	0.9916666667
3860	0.9944444444	0.9922222222	0.9918055556
3870	0.9944444444	0.9922222222	0.9918055556
3880	0.9944444444	0.9923611111	0.9919444444
3890	0.9944444444	0.9923611111	0.9919444444
3900	0.9945833333	0.9923611111	0.9919444444
3910	0.9947222222	0.9923611111	0.9920833333
3920	0.9947222222	0.9926388889	0.9920833333
3930	0.9948611111	0.9927777778	0.9925
3940	0.9948611111	0.9927777778	0.9925
3950	0.9948611111	0.9927777778	0.9925
3960	0.9948611111	0.9927777778	0.9925
3970	0.995	0.9927777778	0.9927777778
3980	0.9951388889	0.9927777778	0.9930555556
3990	0.9951388889	0.9927777778	0.9930555556
4000	0.9951388889	0.9927777778	0.9930555556
4010	0.9951388889	0.9929166667	0.9930555556
4020	0.9951388889	0.9929166667	0.9933333333
4030	0.9951388889	0.9931944444	0.9933333333
4040	0.9951388889	0.9934722222	0.9933333333
4050	0.9951388889	0.9934722222	0.9933333333
4060	0.9951388889	0.9934722222	0.9933333333
4070	0.9951388889	0.9934722222	0.9933333333
4080	0.9951388889	0.9936111111	0.9933333333
4090	0.9951388889	0.9936111111	0.9933333333
4100	0.9951388889	0.99375	0.9934722222
4110	0.9951388889	0.99375	0.9934722222
4120	0.9951388889	0.9938888889	0.9934722222
4130	0.9951388889	0.9938888889	0.9934722222
4140	0.9951388889	0.9938888889	0.9934722222
4150	0.9951388889	0.9938888889	0.9934722222
4160	0.9951388889	0.9938888889	0.9934722222
4170	0.9951388889	0.9938888889	0.9934722222
4180	0.9951388889	0.9938888889	0.9934722222
4190	0.9951388889	0.9938888889	0.9936111111
4200	0.9951388889	0.9938888889	0.9936111111
4210	0.9951388889	0.9938888889	0.9936111111
4220	0.9951388889	0.9940277778	0.9936111111
4230	0.9951388889	0.9940277778	0.9936111111
4240	0.9951388889	0.9940277778	0.99375
4250	0.9951388889	0.9940277778	0.99375
4260	0.9951388889	0.9940277778	0.99375
4270	0.9951388889	0.9940277778	0.99375
4280	0.9952777778	0.9940277778	0.99375
4290	0.9952777778	0.9941666667	0.99375
4300	0.9952777778	0.9941666667	0.99375
4310	0.9952777778	0.9941666667	0.99375
4320	0.9952777778	0.9943055556	0.99375
4330	0.9952777778	0.9943055556	0.99375
4340	0.9952777778	0.9944444444	0.99375
4350	0.9952777778	0.9944444444	0.99375
4360	0.9952777778	0.9944444444	0.99375
4370	0.9952777778	0.9944444444	0.99375
4380	0.9952777778	0.9945833333	0.99375
4390	0.9952777778	0.9945833333	0.9938888889
4400	0.9952777778	0.9945833333	0.9938888889
4410	0.9952777778	0.9945833333	0.9938888889
4420	0.9952777778	0.9947222222	0.9938888889
4430	0.9952777778	0.9947222222	0.9938888889
4440	0.9954166667	0.9947222222	0.9940277778
4450	0.9955555556	0.9947222222	0.9940277778
4460	0.9955555556	0.9947222222	0.9941666667
4470	0.9955555556	0.9947222222	0.9941666667
4480	0.9955555556	0.9947222222	0.9941666667
4490	0.9955555556	0.9947222222	0.9941666667
4500	0.9956944444	0.995	0.9941666667
4510	0.9956944444	0.995	0.9941666667
4520	0.9956944444	0.9952777778	0.9941666667
4530	0.9956944444	0.9952777778	0.9941666667
4540	0.9956944444	0.9952777778	0.9941666667
4550	0.9956944444	0.9952777778	0.9941666667
4560	0.9956944444	0.9952777778	0.9941666667
4570	0.9956944444	0.9952777778	0.9941666667
4580	0.9956944444	0.9952777778	0.9943055556
4590	0.9956944444	0.9952777778	0.9943055556
4600	0.9956944444	0.9952777778	0.9943055556
4610	0.9956944444	0.9952777778	0.9943055556
4620	0.9956944444	0.9952777778	0.9943055556
4630	0.9956944444	0.9952777778	0.9943055556
4640	0.9956944444	0.9954166667	0.9943055556
4650	0.9956944444	0.9954166667	0.9943055556
4660	0.9956944444	0.9955555556	0.9943055556
4670	0.9956944444	0.9956944444	0.9943055556
4680	0.9956944444	0.9956944444	0.9943055556
4690	0.9956944444	0.9956944444	0.9943055556
4700	0.9956944444	0.9958333333	0.9943055556
4710	0.9956944444	0.9958333333	0.9945833333
4720	0.9956944444	0.9958333333	0.9945833333
4730	0.9956944444	0.9958333333	0.9945833333
4740	0.9956944444	0.9958333333	0.9945833333
4750	0.9956944444	0.9958333333	0.9945833333
4760	0.9956944444	0.9958333333	0.9947222222
4770	0.9956944444	0.9958333333	0.9947222222
4780	0.9956944444	0.9958333333	0.9948611111
4790	0.9956944444	0.9958333333	0.9948611111
4800	0.9956944444	0.9958333333	0.9948611111
4810	0.9959722222	0.9958333333	0.9948611111
4820	0.9959722222	0.9958333333	0.9948611111
4830	0.9959722222	0.9958333333	0.9948611111
4840	0.9959722222	0.9959722222	0.9948611111
4850	0.9959722222	0.9959722222	0.9948611111
4860	0.9959722222	0.9959722222	0.9948611111
4870	0.9959722222	0.9959722222	0.995
4880	0.9961111111	0.9959722222	0.995
4890	0.9961111111	0.99625	0.995
4900	0.9961111111	0.99625	0.995
4910	0.9961111111	0.9963888889	0.995
4920	0.9961111111	0.9965277778	0.9951388889
4930	0.9961111111	0.9965277778	0.9951388889
4940	0.9961111111	0.9965277778	0.9951388889
4950	0.9961111111	0.9965277778	0.9952777778
4960	0.9961111111	0.9965277778	0.9952777778
4970	0.99625	0.9965277778	0.9952777778
4980	0.99625	0.9965277778	0.9952777778
4990	0.99625	0.9965277778	0.9952777778
5000	0.9963888889	0.9965277778	0.9952777778
5010	0.9965277778	0.9966666667	0.9952777778
5020	0.9965277778	0.9966666667	0.9952777778
5030	0.9965277778	0.9966666667	0.9954166667
5040	0.9966666667	0.9966666667	0.9954166667
5050	0.9966666667	0.9966666667	0.9954166667
5060	0.9966666667	0.9966666667	0.9954166667
5070	0.9968055556	0.9966666667	0.9954166667
5080	0.9968055556	0.9966666667	0.9954166667
5090	0.9968055556	0.9966666667	0.9954166667
5100	0.9968055556	0.9969444444	0.9955555556
5110	0.9968055556	0.9969444444	0.9956944444
5120	0.9968055556	0.9970833333	0.9956944444
5130	0.9968055556	0.9970833333	0.9958333333
5140	0.9968055556	0.9970833333	0.9958333333
5150	0.9968055556	0.9972222222	0.9958333333
5160	0.9968055556	0.9972222222	0.9958333333
5170	0.9968055556	0.9972222222	0.9958333333
5180	0.9969444444	0.9972222222	0.9958333333
5190	0.9969444444	0.9972222222	0.9958333333
5200	0.9969444444	0.9972222222	0.9958333333
5210	0.9969444444	0.9972222222	0.9958333333
5220	0.9969444444	0.9972222222	0.9958333333
5230	0.9969444444	0.9972222222	0.9959722222
5240	0.9969444444	0.9972222222	0.9961111111
5250	0.9969444444	0.9973611111	0.9961111111
5260	0.9970833333	0.9973611111	0.9961111111
5270	0.9970833333	0.9973611111	0.9961111111
5280	0.9970833333	0.9973611111	0.9961111111
5290	0.9970833333	0.9975	0.9961111111
5300	0.9970833333	0.9975	0.9961111111
5310	0.9970833333	0.9976388889	0.9961111111
5320	0.9970833333	0.9976388889	0.9961111111
5330	0.9972222222	0.9976388889	0.9961111111
5340	0.9975	0.9977777778	0.9961111111
5350	0.9975	0.9977777778	0.9961111111
5360	0.9975	0.9979166667	0.9961111111
5370	0.9975	0.9979166667	0.9961111111
5380	0.9975	0.9979166667	0.9961111111
5390	0.9976388889	0.9979166667	0.99625
5400	0.9976388889	0.9979166667	0.99625
5410	0.9976388889	0.9979166667	0.9963888889
5420	0.9976388889	0.9979166667	0.9963888889
5430	0.9976388889	0.9980555556	0.9963888889
5440	0.9976388889	0.9980555556	0.9963888889
5450	0.9976388889	0.9980555556	0.9965277778
5460	0.9977777778	0.9980555556	0.9965277778
5470	0.9977777778	0.9980555556	0.9966666667
5480	0.9977777778	0.9980555556	0.9966666667
5490	0.9977777778	0.9980555556	0.9966666667
5500	0.9977777778	0.9980555556	0.9966666667
5510	0.9977777778	0.9980555556	0.9966666667
5520	0.9977777778	0.9980555556	0.9966666667
5530	0.9977777778	0.9980555556	0.9966666667
5540	0.9977777778	0.9980555556	0.9966666667
5550	0.9977777778	0.9980555556	0.9966666667
5560	0.9977777778	0.9980555556	0.9968055556
5570	0.9977777778	0.9980555556	0.9968055556
5580	0.9977777778	0.9980555556	0.9968055556
5590	0.9977777778	0.9980555556	0.9969444444
5600	0.9977777778	0.9980555556	0.9969444444
5610	0.9977777778	0.9980555556	0.9969444444
5620	0.9977777778	0.9980555556	0.9969444444
5630	0.9977777778	0.9980555556	0.9969444444
5640	0.9977777778	0.9980555556	0.9969444444
5650	0.9977777778	0.9980555556	0.9970833333
5660	0.9977777778	0.9981944444	0.9970833333
5670	0.9977777778	0.9981944444	0.9973611111
5680	0.9977777778	0.9981944444	0.9973611111
5690	0.9977777778	0.9981944444	0.9973611111
5700	0.9977777778	0.9981944444	0.9973611111
5710	0.9977777778	0.9981944444	0.9973611111
5720	0.9977777778	0.9981944444	0.9973611111
5730	0.9977777778	0.9981944444	0.9973611111
5740	0.9977777778	0.9981944444	0.9973611111
5750	0.9977777778	0.9981944444	0.9973611111
5760	0.9977777778	0.9981944444	0.9973611111
5770	0.9979166667	0.9981944444	0.9973611111
5780	0.9979166667	0.9981944444	0.9973611111
5790	0.9979166667	0.9981944444	0.9975
5800	0.9979166667	0.9983333333	0.9975
5810	0.9979166667	0.9983333333	0.9976388889
5820	0.9979166667	0.9983333333	0.9976388889
5830	0.9979166667	0.9983333333	0.9976388889
5840	0.9979166667	0.9984722222	0.9976388889
5850	0.9979166667	0.9984722222	0.9976388889
5860	0.9979166667	0.9984722222	0.9976388889
5870	0.9979166667	0.9984722222	0.9976388889
5880	0.9979166667	0.9984722222	0.9977777778
5890	0.9979166667	0.9984722222	0.9977777778
5900	0.9979166667	0.9984722222	0.9977777778
5910	0.9980555556	0.9986111111	0.9979166667
5920	0.9980555556	0.9986111111	0.9979166667
5930	0.9980555556	0.9986111111	0.9979166667
5940	0.9980555556	0.9986111111	0.9979166667
5950	0.9980555556	0.9986111111	0.9979166667
5960	0.9980555556	0.9986111111	0.9979166667
5970	0.9980555556	0.9986111111	0.9979166667
5980	0.9980555556	0.9986111111	0.9979166667
5990	0.9980555556	0.9986111111	0.9979166667
