810	0.9975	0.997125	0.995875	0.999375	0.998875	0.98975	0.994875	0.953625	0.039875
820	0.99775	0.997375	0.99625	0.999375	0.999	0.991	0.995125	0.960125	0.057375
830	0.998	0.9975	0.99625	0.999375	0.999	0.991875	0.995375	0.965875	0.07575
840	0.99825	0.99775	0.996375	0.9995	0.999375	0.99275	0.99575	0.9705	0.097375
850	0.9985	0.997875	0.99675	0.999625	0.999375	0.993375	0.996125	0.975375	0.12425
860	0.998625	0.998125	0.997	0.999625	0.999375	0.993625	0.996625	0.978375	0.153625
870	0.998875	0.998375	0.99725	0.999625	0.999375	0.994125	0.99675	0.9815	0.183625
880	0.998875	0.9985	0.997375	0.999625	0.999375	0.994625	0.996875	0.98375	0.21375
890	0.998875	0.99875	0.997625	0.999625	0.999375	0.995125	0.9975	0.985875	0.2465
900	0.999	0.999	0.99775	0.99975	0.999375	0.9955	0.997625	0.988	0.27825
910	0.999	0.999	0.998	0.99975	0.999375	0.995625	0.997875	0.989375	0.311
920	0.999125	0.999	0.99825	0.99975	0.999375	0.996	0.998125	0.990625	0.34375
930	0.999125	0.999125	0.998375	0.99975	0.999375	0.99625	0.99825	0.991375	0.379625
940	0.99925	0.99925	0.9985	0.99975	0.9995	0.99675	0.99825	0.992125	0.4145
950	0.99925	0.999375	0.998625	0.99975	0.9995	0.99675	0.998375	0.99275	0.449875
960	0.999375	0.999375	0.998875	0.99975	0.999625	0.99675	0.9985	0.993375	0.4855
970	0.9995	0.999375	0.998875	0.99975	0.999625	0.997	0.998625	0.99375	0.518375
980	0.9995	0.9995	0.998875	0.99975	0.999625	0.99725	0.998625	0.994125	0.5535
990	0.999625	0.999625	0.999	0.99975	0.999625	0.997625	0.998875	0.99425	0.586
1000	0.999625	0.999625	0.999125	0.99975	0.999625	0.997625	0.999	0.994875	0.618375
1010	0.999625	0.999625	0.99925	0.999875	0.999625	0.99775	0.999	0.995375	0.6555
1020	0.999625	0.999625	0.99925	0.999875	0.999625	0.99775	0.999	0.995625	0.69725
1030	0.999625	0.999625	0.999375	0.999875	0.999625	0.997875	0.99925	0.995625	0.73425
1040	0.99975	0.999625	0.9995	0.999875	0.999625	0.997875	0.999375	0.995875	0.772375
1050	0.99975	0.999625	0.9995	0.999875	0.99975	0.997875	0.999375	0.996	0.805875
1060	0.999875	0.999875	0.9995	0.999875	0.99975	0.998125	0.999375	0.99625	0.833375
1070	0.999875	0.999875	0.9995	0.999875	0.99975	0.998125	0.999375	0.9965	0.857875
1080	0.999875	0.999875	0.9995	0.999875	0.99975	0.99825	0.999625	0.997	0.88325
1090	0.999875	0.999875	0.9995	0.999875	0.99975	0.998375	0.99975	0.997	0.90525
1100	0.999875	0.999875	0.999625	0.999875	0.99975	0.9985	0.99975	0.997375	0.921625
1110	0.999875	0.999875	0.99975	0.999875	0.99975	0.9985	0.99975	0.9975	0.93575
1120	0.999875	0.999875	0.99975	0.999875	0.99975	0.99875	0.99975	0.997625	0.945625
1130	0.999875	0.999875	0.999875	0.999875	0.99975	0.999	0.99975	0.99775	0.953875
1140	0.999875	0.999875	0.999875	0.999875	0.99975	0.999	0.99975	0.997875	0.959
1150	0.999875	0.999875	0.999875	0.999875	0.99975	0.999	0.99975	0.9985	0.964
1160	0.999875	0.999875	0.999875	0.999875	0.99975	0.999125	0.99975	0.998625	0.96775
1170	0.999875	0.999875	0.999875	0.999875	0.99975	0.99925	0.99975	0.99875	0.97125
1180	0.999875	0.999875	0.999875	0.999875	0.99975	0.99925	0.99975	0.998875	0.973875
1190	0.999875	0.999875	0.999875	0.999875	0.99975	0.99925	0.99975	0.998875	0.976875
1200	0.999875	0.999875	0.999875	0.999875	0.99975	0.999375	0.999875	0.998875	0.978375
1210	0.999875	0.999875	0.999875	0.999875	0.99975	0.999375	0.999875	0.998875	0.980375
1220	0.999875	0.999875	0.999875	0.999875	0.99975	0.999375	0.999875	0.999125	0.98225
1230	0.999875	0.999875	0.999875	0.999875	0.99975	0.999375	0.999875	0.999125	0.98325
1240	0.999875	0.999875	0.999875	0.999875	0.99975	0.999375	0.999875	0.99925	0.98475
1250	0.999875	0.999875	1	0.999875	0.99975	0.999625	0.999875	0.99925	0.984875
1260	0.999875	0.999875	1	0.999875	0.99975	0.999625	0.999875	0.99925	0.9855
1270	0.999875	0.999875	1	0.999875	0.99975	0.99975	0.999875	0.99925	0.9865
1280	0.999875	0.999875	1	1	0.99975	0.99975	0.999875	0.99925	0.987625
1290	0.999875	0.999875	1	1	0.99975	0.99975	0.999875	0.99925	0.988375
1300	0.999875	0.999875	1	1	0.99975	0.99975	0.999875	0.999375	0.9895
1310	0.999875	0.999875	1	1	0.99975	0.99975	0.999875	0.999375	0.990875
1320	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.9995	0.9915
1330	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.9995	0.991875
1340	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.9995	0.992875
1350	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.9995	0.993125
1360	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.999625	0.993375
1370	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.999625	0.994
1380	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.99975	0.994625
1390	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.999875	0.995
1400	0.999875	0.999875	1	1	0.999875	0.99975	0.999875	0.999875	0.995
1410	0.999875	0.999875	1	1	0.999875	0.999875	0.999875	0.999875	0.9955
1420	0.999875	0.999875	1	1	0.999875	0.999875	0.999875	0.999875	0.995625
1430	0.999875	0.999875	1	1	0.999875	0.999875	0.999875	0.999875	0.995875
1440	0.999875	0.999875	1	1	0.999875	0.999875	0.999875	0.999875	0.996125
1450	0.999875	0.999875	1	1	0.999875	0.999875	0.999875	0.999875	0.996375
1460	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.9965
1470	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.99675
1480	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.997125
1490	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.99725
1500	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.997375
1510	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.99775
1520	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.99775
1530	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.997875
1540	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998
1550	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998125
1560	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998375
1570	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998625
1580	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998875
1590	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998875
1600	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.998875
1610	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.999125
1620	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.999125
1630	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.99925
1640	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.999375
1650	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.9995
1660	0.999875	0.999875	1	1	1	0.999875	0.999875	0.999875	0.9995
1670	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.9995
1680	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.9995
1690	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.999625
1700	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.999625
1710	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.999625
1720	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.999625
1730	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.99975
1740	0.999875	0.999875	1	1	1	1	0.999875	0.999875	0.999875
1750	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1760	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1770	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1780	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1790	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1800	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1810	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1820	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1830	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1840	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1850	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1860	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1870	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1880	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1890	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1900	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1910	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1920	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1930	0.999875	1	1	1	1	1	0.999875	0.999875	0.999875
1940	1	1	1	1	1	1	0.999875	0.999875	0.999875

